amount,hour_of_day,mcc,country,velocity_5m,velocity_1h,velocity_24h,user_30d_avg,amount_to_avg_ratio,is_foreign,is_night,is_high_risk_mcc,is_fraud
41.36,15,5912,US,1,1,1,109.41,0.38,0,0,0,0
52.73,11,5912,US,0,1,3,70.79,0.74,0,0,0,0
28.86,16,5812,US,1,2,4,98.18,0.29,0,0,0,0
133.67,13,5912,US,0,3,3,112.82,1.18,0,0,0,0
179.71,13,5912,US,1,1,4,80.31,2.24,0,0,0,0
17.67,14,5411,US,0,2,5,141.46,0.12,0,0,0,0
245.4,15,5812,US,0,0,2,90.35,2.72,0,0,0,0
21.22,10,5812,US,0,0,6,111.06,0.19,0,0,0,0
213.68,16,5912,US,1,3,5,96.45,2.22,0,0,0,0
45.59,8,5541,US,0,0,2,88.44,0.52,0,0,0,0
44.11,14,4121,US,0,2,3,132.67,0.33,0,0,0,0
16.37,20,5912,US,0,0,1,94.76,0.17,0,0,0,0
37.88,11,5812,US,0,1,4,79.09,0.48,0,0,0,0
132.06,13,5411,US,1,4,8,83.02,1.59,0,0,0,0
85.05,12,5912,US,0,0,3,61.52,1.38,0,0,0,0
20.86,11,5411,US,0,3,5,118.71,0.18,0,0,0,0
80.04,6,5541,US,0,2,6,145.4,0.55,0,0,0,0
19.44,20,5732,US,0,0,4,112.05,0.17,0,0,1,0
36.08,7,5311,US,1,1,4,121.14,0.3,0,0,0,0
20.53,8,5541,US,1,2,4,132.94,0.15,0,0,0,0
33.75,14,5812,US,0,1,2,117.85,0.29,0,0,0,0
9.45,18,5912,US,0,0,2,127.71,0.07,0,0,0,0
35.21,14,5732,US,0,0,3,81.4,0.43,0,0,1,0
90.4,11,5812,US,0,0,3,120.36,0.75,0,0,0,0
16.5,14,5912,US,0,1,1,54.8,0.3,0,0,0,0
25.07,17,5311,US,0,0,3,70.12,0.36,0,0,0,0
9278.69,5,6051,CN,1,2,4,73.63,126.02,1,1,1,1
36.24,13,5912,FR,0,0,2,125.07,0.29,1,0,0,0
230.61,13,5814,FR,0,2,2,80.41,2.87,1,0,0,0
10.38,18,5912,US,0,1,5,106.54,0.1,0,0,0,0
30.86,11,5814,US,1,3,4,149.14,0.21,0,0,0,0
68.3,11,5541,US,0,0,0,116.97,0.58,0,0,0,0
50.21,12,5732,US,0,0,2,73.68,0.68,0,0,1,0
48.44,10,5311,US,1,1,4,115.95,0.42,0,0,0,0
18.77,18,5812,US,0,0,0,113.02,0.17,0,0,0,0
40.04,14,4121,US,0,0,2,50.68,0.79,0,0,0,0
23.53,13,5541,US,0,0,0,125.32,0.19,0,0,0,0
72.07,14,4121,US,0,0,2,92.84,0.78,0,0,0,0
102.43,10,5311,GB,0,1,2,69.4,1.48,1,0,0,0
18.45,13,5812,US,0,2,4,64.51,0.29,0,0,0,0
30.67,17,5732,US,0,0,2,108.65,0.28,0,0,1,0
15.72,12,5541,US,1,2,6,115.72,0.14,0,0,0,0
64.79,17,5732,US,0,1,2,146.54,0.44,0,0,1,0
20.66,13,5311,US,0,1,3,147.86,0.14,0,0,0,0
119.74,16,5912,DE,1,1,6,132.61,0.9,1,0,0,0
28.85,13,5311,US,1,1,1,69.09,0.42,0,0,0,0
82.58,16,5732,US,0,0,1,52.44,1.57,0,0,1,0
163.82,20,5814,US,1,1,2,113.08,1.45,0,0,0,0
914.96,19,6051,GB,8,20,37,70.75,12.93,1,0,1,1
92.41,13,5812,US,0,1,6,121.52,0.76,0,0,0,0
83.48,12,4121,US,2,3,7,140.06,0.6,0,0,0,0
31.31,11,4121,FR,0,3,8,142.63,0.22,1,0,0,0
90.31,13,5541,US,0,1,2,68.97,1.31,0,0,0,0
58.97,13,4121,US,0,1,5,139.93,0.42,0,0,0,0
23.52,15,5732,US,0,2,8,92.83,0.25,0,0,1,0
81.31,7,5812,GB,0,0,1,94.78,0.86,1,0,0,0
227.38,15,5411,US,0,0,3,112.33,2.02,0,0,0,0
15.16,13,5812,US,1,1,3,132.9,0.11,0,0,0,0
33.1,18,5411,FR,1,2,10,91.88,0.36,1,0,0,0
13.72,14,5732,US,0,0,0,53.27,0.26,0,0,1,0
4493.58,4,5944,CY,3,4,4,54.05,83.14,1,1,1,1
670.49,19,5944,GB,10,18,34,51.22,13.09,1,0,1,1
0.89,6,5311,US,12,22,44,87.51,0.01,0,0,0,1
132.71,8,5814,US,0,0,2,133.71,0.99,0,0,0,0
167.93,13,5541,US,1,1,2,118.38,1.42,0,0,0,0
193.61,15,5541,US,0,1,3,124.66,1.55,0,0,0,0
48.19,13,5541,US,0,1,5,93.49,0.52,0,0,0,0
27.15,15,4121,US,1,2,5,113.53,0.24,0,0,0,0
77.4,22,5812,US,0,1,5,110.24,0.7,0,0,0,0
8.53,18,5814,US,0,1,3,68.28,0.12,0,0,0,0
105.35,11,5541,US,0,0,3,86.89,1.21,0,0,0,0
2101.53,19,4829,CY,3,5,12,87.77,23.94,1,0,1,1
49.19,10,4121,US,0,0,0,81.6,0.6,0,0,0,0
71.7,13,5541,US,1,1,7,130.09,0.55,0,0,0,0
101.49,16,5541,US,0,0,2,70.09,1.45,0,0,0,0
95.41,22,5411,US,1,2,5,100.79,0.95,0,0,0,0
48.98,8,5812,US,0,1,2,72.81,0.67,0,0,0,0
12.5,16,5311,US,0,5,7,141.69,0.09,0,0,0,0
17.4,17,5912,US,1,1,1,120.33,0.14,0,0,0,0
69.34,17,5732,US,0,1,1,148.62,0.47,0,0,1,0
73.67,16,5541,US,0,2,3,89.05,0.83,0,0,0,0
50.41,11,5732,US,0,1,4,112.7,0.45,0,0,1,0
446.73,16,5944,GB,4,25,18,45.77,9.76,1,0,1,1
71.25,16,5411,US,0,0,0,57.9,1.23,0,0,0,0
4.79,11,5411,US,0,0,5,98.61,0.05,0,0,0,0
31.58,17,5541,US,0,0,4,130.69,0.24,0,0,0,0
16.04,15,5812,US,1,2,4,149.38,0.11,0,0,0,0
22.64,17,5411,US,0,1,3,90.97,0.25,0,0,0,0
23.4,15,5541,US,0,0,3,70.71,0.33,0,0,0,0
110.09,13,5812,US,1,2,4,134.3,0.82,0,0,0,0
36.55,12,5732,US,0,0,4,107.09,0.34,0,0,1,0
2.57,20,5311,US,15,12,38,87.5,0.03,0,0,0,1
39.19,13,5814,US,0,1,2,61.04,0.64,0,0,0,0
49.18,15,5812,US,1,2,3,143.2,0.34,0,0,0,0
120.88,20,5541,US,0,0,4,85.33,1.42,0,0,0,0
42.7,8,5732,FR,0,2,5,77.96,0.55,1,0,1,0
18.44,18,5812,US,1,3,4,109.97,0.17,0,0,0,0
16.21,12,5812,US,0,0,2,145.76,0.11,0,0,0,0
46.26,17,5912,US,0,0,2,75.65,0.61,0,0,0,0
95.23,12,5814,US,0,1,7,136.03,0.7,0,0,0,0
66.74,20,5814,US,0,0,2,80.18,0.83,0,0,0,0
116.56,13,5814,US,0,0,2,99.56,1.17,0,0,0,0
11.79,14,4121,US,2,3,5,107.52,0.11,0,0,0,0
30.92,17,4121,US,0,1,5,99.25,0.31,0,0,0,0
94.0,11,5912,US,0,0,0,69.96,1.34,0,0,0,0
66.73,19,5812,US,0,1,5,135.09,0.49,0,0,0,0
46.16,6,5541,US,0,0,3,106.01,0.44,0,0,0,0
1005.84,12,5411,US,0,2,5,134.79,7.46,0,0,0,0
33.64,18,5732,US,0,0,1,140.36,0.24,0,0,1,0
13.49,14,5732,US,1,1,4,101.79,0.13,0,0,1,0
9.79,10,5411,US,0,1,4,132.28,0.07,0,0,0,0
109.88,14,5812,US,0,1,1,137.23,0.8,0,0,0,0
175.26,17,5732,US,0,1,4,114.18,1.53,0,0,1,0
48.96,11,4121,US,0,2,3,75.81,0.65,0,0,0,0
14.21,19,5311,US,0,0,3,90.43,0.16,0,0,0,0
35.08,15,5812,US,1,3,7,136.5,0.26,0,0,0,0
218.76,7,5812,US,0,0,2,86.94,2.52,0,0,0,0
109.94,13,5311,US,0,1,4,91.93,1.2,0,0,0,0
43.94,10,5411,US,0,1,7,85.52,0.51,0,0,0,0
65.07,16,5311,US,1,1,1,77.85,0.84,0,0,0,0
4243.59,1,6051,NG,3,2,7,87.48,48.51,1,1,1,1
29.12,16,5732,US,1,1,2,145.73,0.2,0,0,1,0
239.54,13,5411,US,0,1,4,62.46,3.84,0,0,0,0
19.02,9,5812,US,0,1,2,84.05,0.23,0,0,0,0
253.9,4,5541,US,0,0,3,111.27,2.28,0,1,0,0
2910.36,0,6051,NG,1,3,8,82.58,35.24,1,1,1,1
473.9,18,5944,RO,7,23,28,75.2,6.3,1,0,1,1
44.97,6,5912,US,0,0,1,66.01,0.68,0,0,0,0
676.6,13,5311,US,0,2,3,64.78,10.44,0,0,0,0
8.51,16,5732,US,0,2,3,96.47,0.09,0,0,1,0
31.56,13,5311,US,0,1,3,128.92,0.24,0,0,0,0
20.92,16,4121,GB,0,1,2,85.08,0.25,1,0,0,0
24.01,15,5912,US,0,0,1,88.74,0.27,0,0,0,0
23.21,17,5912,US,2,2,6,104.34,0.22,0,0,0,0
903.98,10,6051,US,5,18,30,45.93,19.68,0,0,1,1
170.25,13,5732,US,1,3,7,130.81,1.3,0,0,1,0
51.58,17,4121,US,0,2,5,113.26,0.46,0,0,0,0
158.2,15,5541,US,0,0,1,57.95,2.73,0,0,0,0
48.14,13,4121,US,0,2,5,130.03,0.37,0,0,0,0
35.25,15,5814,US,1,3,5,102.21,0.34,0,0,0,0
27.05,15,4121,US,0,3,5,74.06,0.37,0,0,0,0
35.07,9,5541,US,0,0,4,134.85,0.26,0,0,0,0
41.84,10,5541,US,0,1,6,68.98,0.61,0,0,0,0
152.94,16,5812,US,0,2,3,54.89,2.79,0,0,0,0
89.52,6,5411,US,1,1,1,89.41,1.0,0,0,0,0
487.5,14,4829,RO,9,17,40,61.26,7.96,1,0,1,1
31.82,21,5732,US,0,1,2,124.03,0.26,0,0,1,0
15.32,10,5541,US,0,1,1,136.53,0.11,0,0,0,0
128.96,15,5411,US,0,1,4,143.62,0.9,0,0,0,0
1086.87,0,5732,RU,4,5,9,45.55,23.86,1,1,1,1
112.79,16,5912,US,0,0,3,129.95,0.87,0,0,0,0
22.38,18,5912,US,0,0,2,114.96,0.19,0,0,0,0
39.65,16,5541,US,0,0,4,149.16,0.27,0,0,0,0
59.88,20,5411,US,0,1,4,79.02,0.76,0,0,0,0
29.67,16,5812,US,1,1,6,105.12,0.28,0,0,0,0
4004.85,5,5732,CY,3,4,10,79.67,50.27,1,1,1,1
210.78,13,5812,US,0,1,5,59.22,3.56,0,0,0,0
43.89,16,5732,US,2,3,5,118.14,0.37,0,0,1,0
200.64,23,4121,US,0,0,1,129.09,1.55,0,0,0,0
25.71,9,4121,US,0,1,5,85.57,0.3,0,0,0,0
67.34,7,5311,US,0,1,3,89.62,0.75,0,0,0,0
95.43,15,5541,US,0,0,2,78.05,1.22,0,0,0,0
82.62,16,5814,US,1,1,4,113.54,0.73,0,0,0,0
73.67,10,5812,US,0,0,2,69.45,1.06,0,0,0,0
28.18,11,5411,US,1,2,5,59.6,0.47,0,0,0,0
33.31,13,5732,US,1,2,7,86.3,0.39,0,0,1,0
23.44,6,5732,US,0,0,3,96.13,0.24,0,0,1,0
50.65,5,4121,US,0,2,4,52.55,0.96,0,1,0,0
75.08,16,5311,US,0,1,4,67.83,1.11,0,0,0,0
17.59,16,5912,US,0,0,3,98.05,0.18,0,0,0,0
93.42,11,5814,US,0,0,5,50.84,1.84,0,0,0,0
9.78,8,5912,US,0,0,5,111.09,0.09,0,0,0,0
33.2,9,5812,US,1,1,4,126.78,0.26,0,0,0,0
18.22,14,5812,US,0,0,1,80.46,0.23,0,0,0,0
89.85,19,5814,US,0,0,1,71.79,1.25,0,0,0,0
40.22,16,5912,US,0,2,4,52.36,0.77,0,0,0,0
101.79,11,4121,US,0,2,3,90.69,1.12,0,0,0,0
116.91,15,4121,US,0,0,3,145.86,0.8,0,0,0,0
16.53,8,5541,US,0,0,3,108.97,0.15,0,0,0,0
28.32,9,4121,US,0,0,1,111.98,0.25,0,0,0,0
253.72,11,5814,FR,0,2,5,81.32,3.12,1,0,0,0
796.25,6,5944,RO,4,14,31,59.98,13.28,1,0,1,1
33.01,7,4121,US,0,1,3,51.48,0.64,0,0,0,0
90.02,12,5814,US,0,0,5,89.29,1.01,0,0,0,0
52.85,18,5812,US,1,1,3,65.73,0.8,0,0,0,0
76.11,8,5812,US,0,2,7,93.44,0.81,0,0,0,0
34.33,12,5311,US,0,1,6,70.86,0.48,0,0,0,0
142.02,14,5411,US,0,2,6,145.15,0.98,0,0,0,0
101.77,14,4121,US,1,1,1,65.95,1.54,0,0,0,0
18.11,12,4121,US,0,2,3,57.33,0.32,0,0,0,0
46.65,5,5814,US,2,3,5,125.44,0.37,0,1,0,0
24.9,9,5912,US,1,1,5,76.49,0.33,0,0,0,0
36.41,12,5912,US,0,1,2,80.89,0.45,0,0,0,0
100.64,18,4121,US,0,0,5,54.81,1.84,0,0,0,0
63.04,19,5912,US,0,0,0,83.06,0.76,0,0,0,0
64.92,6,5541,US,0,2,5,60.63,1.07,0,0,0,0
95.81,12,5732,US,0,0,1,69.73,1.37,0,0,1,0
81.08,18,5912,US,0,0,1,66.49,1.22,0,0,0,0
16.84,9,5732,US,0,0,3,138.2,0.12,0,0,1,0
32.12,10,5411,US,0,1,4,99.05,0.32,0,0,0,0
16.59,10,5311,US,0,0,0,77.61,0.21,0,0,0,0
18.29,8,4121,US,0,2,5,79.75,0.23,0,0,0,0
412.11,8,5912,US,0,1,5,141.42,2.91,0,0,0,0
73.32,17,5411,US,0,0,2,135.64,0.54,0,0,0,0
23.56,14,5812,US,0,0,0,81.11,0.29,0,0,0,0
9.48,20,5814,US,0,1,2,115.4,0.08,0,0,0,0
244.11,15,5812,US,0,1,3,149.76,1.63,0,0,0,0
59.75,12,5814,US,0,0,4,91.78,0.65,0,0,0,0
33.55,8,5311,US,0,0,4,83.85,0.4,0,0,0,0
8.86,9,5732,US,0,2,2,74.49,0.12,0,0,1,0
23.79,11,5912,US,0,0,1,75.02,0.32,0,0,0,0
37.09,18,4121,US,1,2,3,72.49,0.51,0,0,0,0
48.9,19,5732,US,0,1,3,148.25,0.33,0,0,1,0
43.32,9,5311,US,0,0,3,88.3,0.49,0,0,0,0
17.63,9,5814,US,0,0,1,138.57,0.13,0,0,0,0
15.12,14,5411,US,1,2,5,64.87,0.23,0,0,0,0
110.6,11,5912,US,1,2,6,58.4,1.89,0,0,0,0
59.48,13,5411,US,0,1,2,72.79,0.82,0,0,0,0
8.15,16,5812,US,0,1,5,132.69,0.06,0,0,0,0
45.29,16,5411,US,0,1,1,120.19,0.38,0,0,0,0
41.09,12,5411,US,1,2,7,93.63,0.44,0,0,0,0
21.29,23,5411,US,0,0,5,94.69,0.22,0,0,0,0
118.42,15,5814,US,0,1,1,121.35,0.98,0,0,0,0
22.0,12,4121,US,1,2,5,144.55,0.15,0,0,0,0
61.35,16,5411,US,0,1,3,70.78,0.87,0,0,0,0
1058.0,5,4829,NG,1,6,12,94.82,11.16,1,1,1,1
76.71,16,5812,US,0,0,1,101.49,0.76,0,0,0,0
18.42,16,5814,US,0,1,4,53.9,0.34,0,0,0,0
1.1,2,5311,NG,13,13,31,67.21,0.02,1,1,0,1
14.74,11,5732,US,0,0,4,73.97,0.2,0,0,1,0
18.52,19,5541,US,0,2,4,73.31,0.25,0,0,0,0
51.48,17,5912,US,0,1,6,117.05,0.44,0,0,0,0
76.23,14,5541,US,1,2,3,118.26,0.64,0,0,0,0
272.66,10,5311,US,0,2,3,123.97,2.2,0,0,0,0
14.08,15,4121,US,0,1,4,117.74,0.12,0,0,0,0
67.09,10,5541,US,1,2,2,117.1,0.57,0,0,0,0
24.79,14,4121,US,0,1,1,97.55,0.25,0,0,0,0
13.37,17,5814,US,1,4,8,65.87,0.2,0,0,0,0
234.43,10,5812,US,1,1,3,104.67,2.24,0,0,0,0
40.09,20,5541,US,0,2,4,116.6,0.34,0,0,0,0
272.44,3,4121,JP,0,0,2,66.12,4.12,1,1,0,0
82.65,15,5311,US,0,1,5,109.84,0.75,0,0,0,0
53.4,16,5814,US,0,1,3,120.71,0.44,0,0,0,0
127.63,19,5311,US,0,0,4,121.53,1.05,0,0,0,0
93.82,15,4121,US,0,2,4,93.82,1.0,0,0,0,0
16.01,17,5311,GB,0,0,0,138.42,0.12,1,0,0,0
178.54,12,5311,US,0,2,4,94.73,1.88,0,0,0,0
507.97,22,5732,GB,9,18,25,41.85,12.14,1,0,1,1
25.21,16,4121,US,0,0,1,90.93,0.28,0,0,0,0
49.67,14,5732,US,0,1,2,143.41,0.35,0,0,1,0
15.97,15,5732,US,0,0,2,54.96,0.29,0,0,1,0
52.88,4,5311,US,1,2,7,129.98,0.41,0,1,0,0
111.97,17,5912,US,0,0,3,116.01,0.97,0,0,0,0
270.63,12,5814,US,0,1,1,89.96,3.01,0,0,0,0
28.6,8,5411,US,0,1,2,140.16,0.2,0,0,0,0
62.17,15,5912,US,0,1,5,74.24,0.84,0,0,0,0
45.58,10,5814,US,0,0,4,113.53,0.4,0,0,0,0
34.47,13,5814,DE,0,2,4,126.58,0.27,1,0,0,0
20.07,16,5912,US,0,2,4,116.2,0.17,0,0,0,0
37.4,17,4121,US,0,0,4,99.23,0.38,0,0,0,0
256.73,10,5732,US,1,1,4,140.15,1.83,0,0,1,0
121.18,13,5732,US,0,0,1,116.28,1.04,0,0,1,0
25.91,23,5541,US,0,0,4,59.91,0.43,0,0,0,0
34.11,14,5814,US,0,0,2,70.47,0.48,0,0,0,0
17.08,10,5912,US,0,1,1,60.92,0.28,0,0,0,0
80.28,11,5411,US,0,1,3,134.22,0.6,0,0,0,0
52.51,15,5812,US,0,0,2,91.31,0.58,0,0,0,0
11.69,8,5812,US,0,1,3,66.19,0.18,0,0,0,0
164.57,16,5812,US,1,1,1,120.23,1.37,0,0,0,0
15.64,15,5411,US,0,1,5,103.53,0.15,0,0,0,0
48.4,15,5812,US,1,1,6,93.36,0.52,0,0,0,0
69.69,17,4121,US,0,1,6,136.16,0.51,0,0,0,0
44.56,13,5732,US,1,1,2,100.69,0.44,0,0,1,0
92.65,17,4121,US,0,3,5,64.06,1.45,0,0,0,0
7.52,12,5541,US,0,1,5,113.51,0.07,0,0,0,0
457.81,17,4121,US,0,1,5,136.95,3.34,0,0,0,0
61.11,13,5541,US,0,2,4,104.18,0.59,0,0,0,0
76.27,13,5812,US,0,0,1,89.09,0.86,0,0,0,0
66.22,14,5311,US,0,0,0,67.26,0.98,0,0,0,0
144.92,15,5912,US,0,2,7,53.03,2.73,0,0,0,0
36.39,15,5814,US,0,0,1,70.74,0.51,0,0,0,0
168.42,16,5732,US,0,0,2,106.44,1.58,0,0,1,0
60.5,15,5812,US,0,0,2,145.29,0.42,0,0,0,0
31.19,14,5411,US,0,1,4,114.8,0.27,0,0,0,0
13.37,11,5912,GB,0,1,4,62.2,0.21,1,0,0,0
13.62,22,4121,US,1,2,3,95.49,0.14,0,0,0,0
27.3,16,5732,US,0,1,7,87.1,0.31,0,0,1,0
31.93,11,5311,US,0,1,4,89.64,0.36,0,0,0,0
90.02,18,5732,US,0,1,4,112.65,0.8,0,0,1,0
2.28,6,5311,NG,15,11,24,63.66,0.04,1,0,0,1
15.61,17,5411,US,0,4,5,139.18,0.11,0,0,0,0
104.38,12,4121,US,0,1,2,110.71,0.94,0,0,0,0
38.7,11,5814,US,1,1,5,148.1,0.26,0,0,0,0
112.88,11,5732,FR,0,0,1,104.5,1.08,1,0,1,0
7.82,8,5812,US,0,1,1,129.97,0.06,0,0,0,0
41.08,6,5411,US,0,1,4,72.53,0.57,0,0,0,0
88.45,18,5812,US,0,2,3,112.68,0.78,0,0,0,0
16.33,9,5411,US,0,0,3,64.29,0.25,0,0,0,0
160.28,17,5541,US,0,0,2,79.42,2.02,0,0,0,0
136.84,6,5812,US,0,2,4,92.53,1.48,0,0,0,0
10.55,17,5814,US,0,1,5,69.53,0.15,0,0,0,0
26.16,17,5814,US,1,4,6,143.1,0.18,0,0,0,0
288.64,16,5411,US,0,2,4,68.66,4.2,0,0,0,0
101.49,21,5812,US,0,0,2,87.49,1.16,0,0,0,0
44.81,12,5912,US,0,0,5,68.45,0.65,0,0,0,0
6.25,17,5814,US,0,1,2,64.04,0.1,0,0,0,0
33.35,10,5411,US,3,3,5,142.05,0.23,0,0,0,0
1850.33,6,5732,RU,3,3,11,98.27,18.83,1,0,1,1
264.98,9,5311,US,0,2,3,93.04,2.85,0,0,0,0
9.9,19,5541,US,0,1,5,90.79,0.11,0,0,0,0
120.25,13,5311,US,0,0,1,138.07,0.87,0,0,0,0
122.84,14,5311,US,0,1,2,69.3,1.77,0,0,0,0
74.57,15,5732,US,0,2,4,105.58,0.71,0,0,1,0
39.93,10,5541,US,1,3,6,127.47,0.31,0,0,0,0
194.34,14,5411,US,1,2,5,119.96,1.62,0,0,0,0
9.99,12,5541,US,1,2,4,118.4,0.08,0,0,0,0
4.76,15,4121,US,0,0,1,137.11,0.03,0,0,0,0
145.36,12,5732,US,0,0,4,61.06,2.38,0,0,1,0
4013.47,5,6051,RU,2,3,9,45.96,87.33,1,1,1,1
16.21,14,5541,US,0,3,4,72.95,0.22,0,0,0,0
59.05,14,5541,US,0,0,2,108.17,0.55,0,0,0,0
105.71,13,5411,US,0,3,6,67.17,1.57,0,0,0,0
25.86,17,5814,GB,0,0,2,99.43,0.26,1,0,0,0
34.59,14,5311,US,1,1,4,54.65,0.63,0,0,0,0
405.47,15,5814,US,0,1,5,57.1,7.1,0,0,0,0
625.88,15,5812,US,0,0,4,104.83,5.97,0,0,0,0
9385.17,4,6051,US,3,6,8,99.87,93.97,0,1,1,1
43.77,15,5814,US,0,0,4,147.12,0.3,0,0,0,0
7.73,12,5732,US,0,0,0,50.18,0.15,0,0,1,0
64.43,16,5311,US,0,1,4,91.55,0.7,0,0,0,0
144.05,19,5912,US,0,1,3,61.13,2.36,0,0,0,0
17.86,14,5814,US,0,1,2,110.23,0.16,0,0,0,0
18.18,9,5812,US,0,1,4,103.66,0.18,0,0,0,0
140.52,5,5411,US,0,1,2,129.16,1.09,0,1,0,0
43.49,11,5732,US,0,0,2,132.66,0.33,0,0,1,0
68.69,20,5411,US,1,2,3,120.27,0.57,0,0,0,0
123.04,20,5541,US,0,0,4,121.59,1.01,0,0,0,0
25.92,16,5732,US,0,1,3,82.93,0.31,0,0,1,0
19.56,18,5912,US,1,1,2,99.05,0.2,0,0,0,0
41.33,19,5912,US,1,2,6,144.39,0.29,0,0,0,0
89.09,13,5814,US,0,1,5,73.55,1.21,0,0,0,0
27.78,18,5311,US,0,2,3,120.99,0.23,0,0,0,0
25.01,15,5732,US,0,0,2,57.35,0.44,0,0,1,0
21.26,15,5812,US,0,0,3,51.93,0.41,0,0,0,0
51.01,18,5541,JP,1,2,5,124.55,0.41,1,0,0,0
46.41,23,5812,US,1,1,4,71.62,0.65,0,0,0,0
112.5,17,5311,US,1,2,6,100.39,1.12,0,0,0,0
36.4,17,5812,US,0,1,4,52.81,0.69,0,0,0,0
53.69,11,5912,US,0,1,3,122.85,0.44,0,0,0,0
21.2,14,5411,DE,0,1,2,142.83,0.15,1,0,0,0
25.12,17,5311,US,1,1,3,102.78,0.24,0,0,0,0
203.64,21,5311,US,0,1,5,62.11,3.28,0,0,0,0
43.9,11,5912,US,1,2,7,83.32,0.53,0,0,0,0
46.63,12,5411,JP,0,0,1,53.18,0.88,1,0,0,0
21.21,12,5812,US,0,1,3,120.48,0.18,0,0,0,0
822.63,23,4829,GB,7,10,37,50.26,16.37,1,0,1,1
144.26,10,5311,US,0,0,2,76.08,1.9,0,0,0,0
13.61,15,5912,US,0,0,0,149.95,0.09,0,0,0,0
27.93,12,5732,US,0,3,8,134.11,0.21,0,0,1,0
68.31,12,5411,US,1,2,5,84.44,0.81,0,0,0,0
26.76,10,5912,US,0,1,4,137.99,0.19,0,0,0,0
98.16,19,5814,US,0,0,3,139.37,0.7,0,0,0,0
24.48,9,5814,US,0,0,3,65.4,0.37,0,0,0,0
41.28,17,5732,US,0,2,7,95.02,0.43,0,0,1,0
64.95,13,5912,US,0,1,5,145.06,0.45,0,0,0,0
17.38,18,5411,US,1,1,5,65.8,0.26,0,0,0,0
559.97,4,6051,US,9,24,29,43.55,12.86,0,1,1,1
125.37,16,5912,US,1,3,7,95.17,1.32,0,0,0,0
112.93,12,5732,US,0,2,6,90.02,1.25,0,0,1,0
23.07,12,5912,US,0,2,5,60.19,0.38,0,0,0,0
44.65,13,5311,US,1,2,6,63.05,0.71,0,0,0,0
225.62,10,5814,US,0,0,2,119.64,1.89,0,0,0,0
76.17,17,5411,US,1,3,5,135.86,0.56,0,0,0,0
3491.47,12,5732,CN,2,5,12,70.08,49.82,1,0,1,1
138.75,15,5541,GB,0,0,1,97.24,1.43,1,0,0,0
291.46,1,7995,GB,9,20,37,83.3,3.5,1,1,1,1
34.87,11,5812,US,0,1,4,63.75,0.55,0,0,0,0
20.15,20,5311,US,0,1,5,99.96,0.2,0,0,0,0
10.04,14,5732,US,0,0,0,97.23,0.1,0,0,1,0
80.07,17,5812,US,1,2,3,76.61,1.05,0,0,0,0
80.09,16,5311,US,0,0,1,90.86,0.88,0,0,0,0
89.11,8,5732,US,0,1,3,54.6,1.63,0,0,1,0
3.45,7,5912,US,0,1,5,67.09,0.05,0,0,0,0
17.49,14,5814,US,0,0,4,101.01,0.17,0,0,0,0
44.59,12,5732,US,0,1,6,104.53,0.43,0,0,1,0
74.95,18,5411,US,1,2,2,148.05,0.51,0,0,0,0
15.67,16,5812,US,0,0,4,149.02,0.11,0,0,0,0
42.55,13,5912,US,1,2,3,145.42,0.29,0,0,0,0
50.0,8,4121,US,0,1,5,119.42,0.42,0,0,0,0
40.33,11,5411,US,0,0,3,67.47,0.6,0,0,0,0
49.44,11,4121,US,0,0,1,88.64,0.56,0,0,0,0
44.34,10,5311,US,0,0,1,148.61,0.3,0,0,0,0
17.92,18,5311,US,1,1,3,130.38,0.14,0,0,0,0
23.23,9,5541,US,0,0,1,50.24,0.46,0,0,0,0
100.89,14,5311,US,0,1,6,135.81,0.74,0,0,0,0
113.08,13,5541,US,0,1,4,139.5,0.81,0,0,0,0
16.69,12,5311,FR,0,0,0,95.93,0.17,1,0,0,0
21.97,8,5812,US,1,3,8,139.49,0.16,0,0,0,0
34.33,11,5814,US,0,0,5,95.64,0.36,0,0,0,0
37.99,13,5541,US,0,0,5,144.61,0.26,0,0,0,0
129.71,9,5411,US,0,2,4,129.34,1.0,0,0,0,0
7.2,18,5814,US,0,3,5,80.62,0.09,0,0,0,0
95.35,12,5812,US,1,2,5,87.41,1.09,0,0,0,0
11.89,16,4121,US,1,1,6,75.9,0.16,0,0,0,0
21.63,21,5912,US,1,1,4,90.19,0.24,0,0,0,0
23.6,11,5912,US,1,1,2,131.66,0.18,0,0,0,0
51.52,15,5311,US,0,1,3,140.76,0.37,0,0,0,0
108.89,9,5814,US,1,2,3,91.43,1.19,0,0,0,0
1892.95,15,5732,CY,1,3,11,86.35,21.92,1,0,1,1
70.47,13,5912,US,0,1,6,94.38,0.75,0,0,0,0
70.72,12,5311,US,0,0,1,122.49,0.58,0,0,0,0
82.12,14,5311,US,0,1,1,103.95,0.79,0,0,0,0
47.21,12,4121,US,0,1,7,82.43,0.57,0,0,0,0
99.53,17,5732,US,1,1,7,89.55,1.11,0,0,1,0
54.14,12,5912,US,0,0,2,75.06,0.72,0,0,0,0
53.48,11,5732,US,0,1,3,88.77,0.6,0,0,1,0
106.48,11,4121,US,0,1,3,121.46,0.88,0,0,0,0
87.06,11,5812,US,0,2,3,52.39,1.66,0,0,0,0
17.68,13,5541,US,0,1,1,101.06,0.17,0,0,0,0
